Sentence #,Word,POS,Tag
507,nguyên,R,O
507,tem_mới,N,O
507,tem_mới,N,B-OBJ
507,lazada,N,B-ORG
508,uy_tín,A,B-ADJ
508,nhanh,A,B-ADJ
508,gọn,A,O
509,tốt,A,O
510,đẹp,A,O
511,tốt,A,O
512,hãng,N,B-OBJ
512,tốt,A,O
513,hiệu_năng,N,B-OBJ
513,mượt,A,B-ADJ
513,nhanh_chóng,N,O
513,chất_lượng,A,B-ADJ
513,camera,N,B-OBJ
513,ấn_tượng,A,B-ADJ
514,giao_hàng,N,B-OBJ
514,nhanh_chóng,V,O
514,tín_cậy lượng,N,O
514,lưu_trữ,V,O
514,ấn_tượng_dụng,N,O
514,chất_liệugiao_hàng,V,O
514,nhanh_chóng,N,O
514,tín_cậy,M,B-OBJ
515,lượng,N,O
515,lưu_trữ,N,O
515,ấn_tượng,A,B-ADJ
515,thời_lượng,N,O
515,pin_dụng,N,B-OBJ
515,chất_liệu,M,B-OBJ
516,dụng,N,O
516,chất_liệu,M,O
517,hàng,N,B-OBJ
517,đúng,A,O
517,mô_tả,N,O
517,giao,N,B-OBJ
517,chậm,A,O
518,tốt,A,O
519,thời_lượng,N,O
519,pin,N,B-OBJ
519,hiển_thị,N,O
519,sống_động,V,O
519,hệ_hành,N,O
519,ios_tiện,N,B-OBJ
519,lợi_dụng,M,B-OBJ
520,chất_lượng,A,B-ADJ
520,camera,N,B-OBJ
520,ấn_tượng,A,B-ADJ
520,hiển_thị,V,O
520,sống_động,N,O
520,chất_lượng,A,B-ADJ
520,camera,N,B-OBJ
520,ấn_tượng,A,B-ADJ
521,chất_lượng,A,B-ADJ
521,camera,N,B-OBJ
521,ấn_tượng,A,B-ADJ
521,thiết_kế_trọng,N,B-OBJ
521,hiện_đại,M,B-OBJ
522,ung_lun,M,O
523,hàng,N,B-OBJ
523,đóng_gói,N,B-OBJ
523,cẩn_thận,N,O
523,full,N,B-OBJ
523,tem_mới,M,B-OBJ
524,giao,N,B-OBJ
524,dự_kiến,M,O
525,chất_lượng,A,B-ADJ
525,hàng,N,B-OBJ
525,chuẩn,A,O
525,giao,N,B-OBJ
525,nhanh,A,B-ADJ
526,giao_hàng,N,B-OBJ
526,nhanh,A,B-ADJ
526,đóng_gói,N,B-OBJ
526,cẩn_thận,M,O
527,hình_thức,N,O
527,góp,V,O
527,góp,V,O
528,hàng,N,B-OBJ
528,chờ_đợi,V,O
528,hàng,N,B-OBJ
528,giao,N,B-OBJ
528,dự_định,M,O
529,hàng,N,B-OBJ
529,chính,T,O
529,hảng,N,O
529,giao_hàng,N,B-OBJ
529,nhanh,A,B-ADJ
529,đúng,A,O
529,chuẩn,N,O
529,máy,N,O
529,đẹp,A,O
529,quà,N,O
530,nhiên,N,O
530,hàng_chính_hãng,N,B-OBJ
530,shipper,N,O
530,giao_hàng,N,B-OBJ
530,nhanh,A,B-ADJ
530,vui_vẻ,N,O
530,lịch,M,B-OBJ
531,chính_hãng,N,B-OBJ
531,nguyên,A,O
531,tem_mới,N,O
532,chất_lượng,A,B-ADJ
532,iphone,N,B-OBJ
532,lazada,N,B-ORG
532,chất_lượng,A,B-ADJ
532,dịch,V,O
532,giao_hàng,N,B-OBJ
532,giao_hàng,N,B-OBJ
532,nhanh,A,B-ADJ
532,hôm,N,O
532,hôm,N,B-OBJ
532,hàng,N,B-OBJ
533,chất_liệu,M,O
534,tốt,A,O
534,product,V,O
534,packing,N,O
534,carefully,V,O
534,delivered,N,O
534,quickly,M,B-OBJ
535,tính_năng,N,B-OBJ
535,iphone,N,B-OBJ
535,nhẹ,A,O
535,đẹp,A,O
535,chất_lượng,A,B-ADJ
535,xứng,N,O
535,săn,V,O
535,deal,N,O
535,lun,V,O
535,ship,V,O
535,nhanh,A,B-ADJ
536,tính_năng,N,B-OBJ
536,ngon,A,O
536,chất_lượng,A,B-ADJ
536,tốt,A,O
536,chất_liệutốt,M,O
537,chất_lượng,A,B-ADJ
537,tốt,A,O
537,tính_năng,N,B-OBJ
537,tốt,A,O
538,ngon,A,O
539,oki,M,O
540,ship,V,O
540,nhanh,A,B-ADJ
540,hàng,N,B-OBJ
540,chuẩn,A,O
541,chất,N,O
542,nhanh,A,B-ADJ
542,lẹ,M,O
543,đẹp,A,O
544,tốt,A,O
545,tốt,A,O
546,nhanh,A,B-ADJ
547,hàng,N,B-OBJ
547,giao,N,B-OBJ
547,nhanh,A,B-ADJ
547,đúng,A,O
547,tiến,N,O
548,uy_tín,A,B-ADJ
549,dụng,N,O
549,chất_liệugiao_hàng,V,O
549,nhanh_chóng,N,O
549,tín_cậy,V,O
549,chip_mẽ,N,O
549,da_nhiệm,A,O
549,mượt,A,B-ADJ
550,giao_hàng,N,B-OBJ
550,chậm,A,O
550,dự_kiến,V,O
550,nhắn_tín,N,O
550,falship,V,O
550,store_nhân,N,O
550,hàng,N,B-OBJ
550,tốt,A,O
550,máy,N,O
550,chuẩn,V,O
550,đóng_gói,N,B-OBJ
550,kỹ,A,O
550,tem,N,B-OBJ
550,mác,M,O
551,giao_hàng,N,B-OBJ
551,chút_dụng,V,O
551,lazada,N,B-ORG
551,chất_lượng,A,B-ADJ
551,tốt,A,O
551,giá,N,B-OBJ
551,khuyến_mãi,M,B-OBJ
552,nhân,C,O
552,hãm,N,O
552,ship,M,O
553,sản_phẩm,N,B-OBJ
553,chất_lượng,A,B-ADJ
553,giao_hàng,N,B-OBJ
553,ms,V,O
553,sản_phẩm,N,B-OBJ
553,chất_lượng,A,B-ADJ
553,camera,N,B-OBJ
553,ấn_tượng,A,B-ADJ
553,chip_mẽ,N,O
553,da_nhiệm,A,O
553,mượt,A,B-ADJ
553,hiển_thị,N,O
553,sống_động,V,O
553,thiết_kế_trọng,N,O
553,hiện_đại,M,B-OBJ
554,giao_hàng,N,B-OBJ
554,thất_vọng,M,O
555,đừng,R,O
555,hỏa_tốc,V,O
555,hỏa_tốc,N,O
555,giao_hàng,N,B-OBJ
555,hỏa_tốc,N,O
555,giao_bình,V,O
555,hài_lòng,N,O
555,giao_hàng,N,B-OBJ
556,sản_phẩm,N,B-OBJ
556,chính_hãng,N,B-OBJ
556,giao,N,B-OBJ
556,ship,N,O
556,nội_địa,V,O
556,sản_phẩm,N,B-OBJ
556,gửi,V,O
556,kèm,V,O
556,khăn,N,O
556,bảo_hành,N,B-OBJ
557,tính_năng,N,B-OBJ
557,đúng,A,O
557,mô_tả,N,O
557,sản_phẩm,N,B-OBJ
557,giao,N,B-OBJ
557,đúng,A,O
557,chất_lượng,A,B-ADJ
557,tốt,A,O
557,hàng_chính_hãng,N,B-OBJ
557,chất_lượng,A,B-ADJ
557,lazada,N,B-ORG
557,uy_tín,A,B-ADJ
557,chất_liệuxịn,N,O
557,cầm,V,O
557,đầm,N,O
557,tay,N,O
558,máy,N,O
558,đẹp,A,O
558,giao_hàng,N,B-OBJ
558,nhanh,A,B-ADJ
558,uy_tín,A,B-ADJ
559,hàng,N,B-OBJ
559,chuẩn,A,O
559,đúng,A,O
559,mô_tả,N,O
559,đóng_gói,N,B-OBJ
559,cẩn_thận,V,O
559,giao_hàng,N,B-OBJ
559,nhanh,A,B-ADJ
560,khả_năng,N,O
560,chụp_ảnh,N,B-OBJ
560,tuyệt_vời,N,O
560,chất_lượng,A,B-ADJ
560,màn_hình,N,B-OBJ
560,ấn_tượng,A,B-ADJ
560,khả_năng,N,O
560,chụp_ảnh,N,B-OBJ
560,tuyệt_vời,M,B-OBJ
561,tính_năng,N,B-OBJ
561,tốt,A,O
561,chất_lượng,A,B-ADJ
561,tốt,A,O
561,chất_liệutốt,V,O
561,hàng,N,B-OBJ
561,chuẩn,A,O
561,đúng,A,O
561,mô_tả,N,O
561,đóng_gói,N,B-OBJ
561,cẩn_thận,V,O
561,giao_hàng,N,B-OBJ
561,nhanh,A,B-ADJ
562,tính_năng,N,B-OBJ
562,chip,N,B-OBJ
562,hiệu_năng,N,B-OBJ
562,tốt,A,O
562,nhanh,A,B-ADJ
562,chất_lượng,A,B-ADJ
562,tốt,A,O
562,chất_lượng,A,B-ADJ
562,sản_phẩm,N,B-OBJ
562,miễn_bàn,N,O
562,hoàn_thiện,V,O
562,chất_liệutitanium,N,O
562,nhẹ,A,O
562,đời,N,O
562,iphone,N,B-OBJ
562,lazada,N,B-ORG
562,giao_hàng,N,B-OBJ
562,nhanh,A,B-ADJ
562,đúng,A,O
562,hẹn,N,O
563,tính_năng,N,B-OBJ
563,tốt,A,O
563,chất_lượng_dụng,V,O
563,tốt,A,O
563,chất_liệutitan,V,O
563,giao_hàng,N,B-OBJ
563,đúng,A,O
563,camera_kết,N,O
563,đợi,V,O
563,hỏa_tốc,N,O
563,giao,N,B-OBJ
563,lỗi_lầm,N,O
563,tốt,A,O
563,máy,N,O
563,đẹp,A,O
563,tốt,A,O
563,giá,N,B-OBJ
563,tốt,A,O
564,chất_liệuhàng_chính_hãng,N,O
564,đóng_gói,N,B-OBJ
564,cẩn_thận_dụng,N,O
564,hài_lòng,M,B-OBJ
565,hàng,N,B-OBJ
565,đẹp,A,O
565,chuẩn,A,O
565,đóng_gói,N,B-OBJ
565,cẩn_thận,V,O
565,giao_hàng,N,B-OBJ
565,nhanh,A,B-ADJ
566,tính_năng,N,B-OBJ
566,tốt,A,O
566,chất_lượng,A,B-ADJ
566,tuyệt_vời,V,O
566,chất_liệusản,N,O
566,hài_lòng,V,O
566,sản_phẩm,N,B-OBJ
566,vui,A,O
566,nhắn_tin,N,O
566,ổn,A,B-ADJ
566,tem_góc,N,O
566,đóng_gói,N,B-OBJ
566,clip,N,O
566,post,M,B-OBJ
567,sales,N,O
567,rẻ,A,O
567,cellphones,N,B-ORG
567,thế_giới_di_độnghàng_chính_hãng,N,O
567,tem_mới,V,O
567,lazada,N,B-ORG
567,tem_mới,V,O
567,iphone,N,B-OBJ
567,đúng,A,O
567,imei,N,O
567,chuẩn_chỉnh,N,O
567,ngon,A,O
568,hàng,N,B-OBJ
568,đẹp,A,O
568,đúng,A,O
568,mô_tả,N,O
568,đóng_gói,N,B-OBJ
568,cẩn_thận,V,O
568,giao_hàng,N,B-OBJ
568,nhanh,A,B-ADJ
569,thiết_kế,N,B-OBJ
569,mượt_lịch,V,O
569,hiệu_suất,N,O
569,camera_mẽ,V,O
569,thời_lượng,N,O
569,pin,N,B-OBJ
570,hiện,N,O
570,ổn,A,B-ADJ
571,máy,N,O
571,đóng_gói,N,B-OBJ
571,cẩn_thận,N,O
571,giao_hàng,N,B-OBJ
571,nhanh,A,B-ADJ
571,giá,N,B-OBJ
571,rẻ,A,O
571,trực,V,O
571,điện_thoại,N,B-OBJ
571,lazada,N,B-ORG
571,chất_lượng,A,B-ADJ
571,tốt,A,O
571,giá,N,B-OBJ
571,rẻ,A,O
571,bao,P,O
571,iphone,N,B-OBJ
571,xiaomi,M,B-OBJ
572,color,N,O
572,black,V,O
572,titanium,N,O
572,nice,V,O
572,tốt,A,O
573,tính_năng,N,B-OBJ
573,tốt,A,O
573,chất_lượng,A,B-ADJ
573,tốt,A,O
573,chất_liệutốt,N,O
573,săn,V,O
573,iphone,N,B-OBJ
573,giá,N,B-OBJ
573,siêu_rẻ,N,O
573,không,R,O
574,máy,N,O
574,đẹp,A,O
574,flagship,N,B-ORG
574,ưu_đãi,M,O
575,tính_năng,N,B-OBJ
575,tụt,V,O
575,pin,N,B-OBJ
575,nhanh_hồn,V,O
575,tụt_tắt,N,O
575,chức_năng,V,O
575,ảnh_hưởng_pin,N,O
575,gõ,V,O
575,phím,N,O
575,nhắn_tín,V,O
575,lag,N,O
575,app,N,B-OBJ
575,chậm,A,O
575,slow,N,O
575,film,M,O
575,tuổi,N,O
575,complain,N,O
575,google,N,B-ORG
575,iphone,N,B-OBJ
575,bấm,V,O
575,nhanh_web,N,O
575,nhanh,A,B-ADJ
575,bấm,V,O
575,nút,N,O
575,web,N,O
575,chất_lượng,A,B-ADJ
575,chụp,N,B-OBJ
575,hình,N,B-OBJ
575,đẹp,A,O
575,iphone_biệt,V,O
575,chừng,N,O
575,tuyệt_iphone,N,O
575,rẻ,A,O
575,chất_liệuđiện_thoại_cảm,V,O
575,gấp,V,O
575,iphone,N,B-OBJ
575,cũ,A,O
575,bảo,V,O
575,nhẹ,A,O
575,đeo,V,O
575,ốp,N,B-OBJ
575,cầm,V,O
575,tê,N,O
575,cổ_tay,N,O
575,trúng,V,O
575,máy,N,O
575,lỗi,M,B-OBJ
576,đóng_gói,N,B-OBJ
576,giao,N,B-OBJ
576,chuẩn,N,O
576,sản_phẩm,N,B-OBJ
576,ship,V,O
576,uy_tín,A,B-ADJ
576,bảo_hiểm,M,B-OBJ
577,chất_lượng,A,B-ADJ
577,màn_hình,N,B-OBJ
577,ấn_tượng,A,B-ADJ
577,thiết_kế,N,B-OBJ
577,đẹp_mắt,N,O
577,giao,N,B-OBJ
577,diện_dụng,M,O
578,giá,N,B-OBJ
578,hợp_lý,N,O
578,sản_phẩm,N,B-OBJ
578,tốt,A,O
579,chán,A,B-ADJ
580,tính_năng,N,B-OBJ
580,chất_lượng,A,B-ADJ
580,chất_liệu,M,O
581,thời_lượng,N,O
581,pin,N,B-OBJ
581,chất_lượng,A,B-ADJ
581,màn_hình,N,B-OBJ
581,ấn_tượng,A,B-ADJ
581,màn_hình,N,B-OBJ
581,sống_động,N,O
581,rực_rỡ,V,O
581,thiết_kế,N,B-OBJ
581,đẹp_mắt,V,O
581,hiệu_suất,N,O
581,camera_mẽ,V,O
581,thiết_kế,N,B-OBJ
581,mượt_lịch,N,O
581,giao,N,B-OBJ
581,diện_dụng,N,O
581,nhanh_chóng hiệu,M,B-OBJ
582,tính_năng,N,B-OBJ
582,bàn,N,O
582,chất_lượng,A,B-ADJ
582,bàn,N,O
582,cải_chất_liệutuyệt vời,V,O
582,nhẹ,A,O
582,máy,N,O
582,mượt_shipper,V,O
582,cẩn_thận,N,O
582,kỹ_tính,N,B-OBJ
582,giao_sản_phẩm,M,B-OBJ
583,hàng_chính_hãng,N,B-OBJ
583,nhiệt_tình,M,O
584,cảm,V,O
584,mượt_giao_hàng,N,O
584,chuẩn,A,O
584,camera,N,B-OBJ
584,tốt,A,O
585,đóng_gói,N,B-OBJ
585,tốt,A,O
585,giao_hàng,N,B-OBJ
585,cẩn_thận,M,O
586,máy,N,O
586,đẹp,A,O
586,cầm,V,O
586,nhẹ_tay,N,O
586,chảnh,V,O
586,giá,N,B-OBJ
588,hàng,N,B-OBJ
588,run_rẩy,V,O
588,đóng,N,B-OBJ
588,hàng,N,B-OBJ
588,cẩn_thận,N,B-OBJ
588,bao_bọc,N,B-OBJ
588,kỹ_siêu,V,B-OBJ
588,đẹp_biệt,N,B-OBJ
588,tuyệt,A,B-ADJ
589,hàng,N,B-OBJ
589,chuẩn,A,O
589,chính_hãng,N,B-OBJ
589,vận_toán,V,O
589,niêm_phong,N,O
589,lazada,N,B-ORG
589,đóng_gói,N,B-OBJ
589,chống,V,O
589,cẩn_thận,N,O
589,hiện,N,B-OBJ
589,phàn_nàn,M,B-OBJ
590,tính_năng,N,B-OBJ
590,tốt,A,O
590,chất_lượng,A,B-ADJ
590,tốt,A,O
590,chất_liệutốt,N,O
590,tốt_kỳ,V,O
590,tốt,A,O
590,máy,N,O
590,đẹp,A,O
590,xịn,A,O
590,chụp,N,B-OBJ
590,hình,N,B-OBJ
590,siêu_đẹp,N,O
590,tính_năng,N,B-OBJ
590,tốt,A,O
590,chất_lượng,A,B-ADJ
590,tốt,A,O
590,chất_liệutốt,N,O
590,tốt_kỳ,V,O
590,tốt,A,O
590,máy,N,O
590,đẹp,A,O
590,xịn,A,O
590,chụp,N,B-OBJ
590,hình,N,B-OBJ
590,siêu_đẹp,M,B-OBJ
591,giao,N,B-OBJ
591,đúng,A,O
591,hạn,N,O
591,iphone,N,B-OBJ
591,lazada,N,B-ORG
592,thời_lượng,N,O
592,pin,N,B-OBJ
592,hiệu_suất,N,O
592,camera_mẽ,V,O
592,chất_lượng,A,B-ADJ
592,màn_hình,N,B-OBJ
592,ấn_tượng,A,B-ADJ
593,chất_lượng,A,B-ADJ
593,chính_hãng,N,B-OBJ
593,chất_liệutitan,N,O
593,tính_năng,N,B-OBJ
593,iphone,N,B-OBJ
594,nhanh_chóng_hiệu,N,O
594,giao,N,B-OBJ
594,diện_dụng,N,O
594,thời_lượng,N,O
594,pin,N,B-OBJ
594,thiết_kế,N,B-OBJ
594,mượt,A,B-ADJ
594,lịch,M,O
595,khả_năng,N,O
595,chụp_ảnh,N,B-OBJ
595,tuyệt_vời,N,O
595,nhanh_chóng,V,O
595,hiệu_lượng,N,O
595,lưu_trữ,V,O
595,màn_hình,N,B-OBJ
595,sống_động,N,B-OBJ
595,rực_rỡ,M,B-OBJ
596,quà,N,O
596,khen,V,O
597,chất_lượng,A,B-ADJ
597,màn_hình,N,B-OBJ
597,ấn_tượng,A,B-ADJ
597,nhanh_chóng hiệu,M,B-OBJ
598,điện_thoại,N,B-OBJ
598,samsung,N,B-OBJ
598,điện_thoại,N,B-OBJ
599,nhanh_chóng,N,O
599,hiệu_lượng,V,O
599,lưu_trữ,N,O
599,màn_hình,N,B-OBJ
599,sống_động,N,O
599,rực_rỡ,M,B-OBJ
600,sản_phẩm,N,B-OBJ
600,chuẩn,A,O
600,hãng,N,B-OBJ
600,thiết_kế,N,B-OBJ
600,mượt,A,B-ADJ
600,lịch,M,O
601,điện_thoại,N,B-OBJ
601,siêu_đẹp,V,O
601,giá,N,B-OBJ
601,ổn,A,B-ADJ
601,shipper_thương,M,O
602,hàng_chính_hãng,N,B-OBJ
602,giá,N,B-OBJ
602,rẻ,A,O
602,lazada,N,B-ORG
602,giao_hàng,N,B-OBJ
602,nhanh_chóng,N,O
602,hoàn_hài lòng,V,O
602,món,N,O
602,hàng,N,B-OBJ
602,lazada,N,B-ORG
603,hàng,N,B-OBJ
604,tốt,A,O
604,điện_thoại,N,B-OBJ
604,la_za_da,N,B-ORG
604,uy_tín,A,B-ADJ
604,giao_hàng,N,B-OBJ
604,nhanh,A,B-ADJ
605,hàng_chính_hãng,N,B-OBJ
605,giao,N,B-OBJ
605,nhanh,A,B-ADJ
606,hàng_nguyên_box,N,B-OBJ
606,tem,N,B-OBJ
606,niêm_phong,V,O
606,lazada,N,B-ORG
606,yên,A,O
607,tính_năng,N,B-OBJ
607,ổn,A,B-ADJ
607,chất_lượng,A,B-ADJ
607,ổn,A,B-ADJ
607,chất_liệuổn,M,O
608,giao,N,B-OBJ
608,diện_dụng,M,O
609,hàng_nguyên_tem_mới,N,O
609,chính_hãng_kích,N,O
609,hoạt_giao_hàng,V,O
609,tốt,A,O
610,chất_lượng,A,B-ADJ
610,tốt,A,O
611,xuất_xắc,M,O
612,điện_thoại,N,B-OBJ
612,chất_lượng,A,B-ADJ
613,chất_lượng,A,B-ADJ
613,tốt,A,O
613,tính_năng,N,B-OBJ
613,tốt,A,O
613,chất_liệutốt,N,O
613,hài_lòng,M,B-OBJ
614,hàng,N,B-OBJ
614,vat_chế,V,O
614,bảo_hành,N,B-OBJ
614,bắt_buộc,N,O
614,kèm,V,O
614,bảo_hành,N,B-OBJ
614,máy,N,O
614,xứ,N,B-OBJ
614,bảo_hành,N,B-OBJ
614,rắc_rối,M,B-OBJ
615,lỗi,N,O
615,sim,N,B-OBJ
615,màn_hình,N,B-OBJ
615,công_bảo_hành,M,B-OBJ
616,ngoại_vận,N,O
616,chậm,A,O
616,dự_kiến,N,O
616,tốt,A,O
617,tốt,A,O
617,pin,N,B-OBJ
617,yếu,A,O
618,hàng,N,B-OBJ
618,tốt,A,O
618,ngon_lành,V,O
618,máy,N,O
618,mượt,A,B-ADJ
619,chất_lượng,A,B-ADJ
619,hình,N,B-OBJ
619,giao,N,B-OBJ
619,đúng,A,O
620,tính_năng,N,B-OBJ
620,tốt,A,O
620,chất_lượng,A,B-ADJ
620,tốt,A,O
620,chất_liệutốt,M,O
621,chất_lượng,A,B-ADJ
621,tốt,A,O
622,chụp,N,B-OBJ
622,hình,N,B-OBJ
622,nhanh,A,B-ADJ
622,nóng,A,O
622,máy,N,O
622,iphone,N,B-OBJ
622,không,R,O
623,máy,N,O
623,tốt,A,O
623,thankiu,M,O
624,tính_năng,N,B-OBJ
624,ổn_định,V,O
624,chất_lượng,A,B-ADJ
624,tuyệt_vời,V,O
624,chất_liệutrọng,N,O
624,điện_thoại,N,B-OBJ
624,sàn_thương_mại,N,B-OBJ
624,lazada,N,B-ORG
624,ship,V,O
624,hàng,N,B-OBJ
624,liên_tốt xíu,V,O
624,hàng,N,B-OBJ
624,video_store,V,O
624,chuyên_nghiệp,N,O
624,bình_yên,M,B-OBJ
625,tính_năng,N,B-OBJ
625,gọi,N,B-OBJ
625,phim,N,O
625,chụp_ảnh,N,B-OBJ
625,siêu_mượt,N,O
625,chất_lượng,A,B-ADJ
625,iphone,N,B-OBJ
625,bàn,N,O
626,nguyên,R,O
626,tem_mới,N,O
626,giao_hàng,N,B-OBJ
626,nhanh,A,B-ADJ
626,kinh_khủng_giá,V,O
626,tốt_tóm,N,O
626,tuyệt,A,B-ADJ
627,hàng_nguyên_tem_mới,M,O
628,giao_hàng,N,B-OBJ
628,nhanh,A,B-ADJ
628,giao,N,B-OBJ
628,sản_phẩm_kích,N,O
628,hoạt_bảo_hành,M,B-OBJ
629,đẹp,A,O
629,nhẹ,A,O
630,giao,N,B-OBJ
630,nhanh,A,B-ADJ
631,giao_hàng,N,B-OBJ
631,nhanh,A,B-ADJ
631,giao,N,B-OBJ
631,máy,N,O
631,nguyên tem_mới_kích,N,O
631,bảo_hành,N,B-OBJ
631,dịch,N,O
631,tốt,A,O
632,hàng,N,B-OBJ
632,tốt,A,O
633,tuyệt,A,B-ADJ
634,hàng,N,B-OBJ
634,chuẩn,A,O
634,hổ_trợ,V,O
634,nhanh,A,B-ADJ
635,tốt,A,O
636,giao_hàng,N,B-OBJ
636,nhanh,A,B-ADJ
636,siêu_tốc,N,O
636,sản_phẩm,N,B-OBJ
636,tốt,A,O
636,săn,V,O
636,giá,N,B-OBJ
636,tốt,A,O
637,hàng,N,B-OBJ
637,nguyên_seall,N,O
637,giá,N,B-OBJ
637,êm,A,O
637,shol,M,O
638,nk,N,O
638,giao_hàng,N,B-OBJ
638,nhanh,A,B-ADJ
638,hàng_nguyên_tem_mới,N,O
638,giá,N,B-OBJ
638,tốt_kích,N,O
638,hoạt_chính_hãng,V,O
638,samsung,N,B-OBJ
638,máy,N,O
638,đẹp,A,O
639,hãng,N,B-OBJ
639,chuẩn_nguyên,N,O
639,tem_mới,M,O
640,chuẩn,N,O
640,tốt,A,O
641,okok,M,O
642,giao_hàng,N,B-OBJ
642,nhanh,A,B-ADJ
642,máy_kích,V,O
642,hoạt_bảo_hành vọng,N,O
642,hàng,N,B-OBJ
642,chuẩn,A,O
643,oki,N,O
643,lun,M,O
644,sản_phẩm,N,B-OBJ
644,tuyệt_vời,M,O
645,hàng,N,B-OBJ
645,đẹp,A,O
645,nguyên,A,O
645,tem_mới,N,O
646,hàng,N,B-OBJ
646,chuẩn,A,O
647,giao_hàng,N,B-OBJ
647,nhiệt_tình,M,O
648,giao,N,B-OBJ
648,tốt,A,O
649,tốt,A,O
650,okok,M,O
651,chất_lượng,A,B-ADJ
651,tốt,A,O
651,đề_góp,V,O
651,nk,N,O
651,ấn,V,O
651,hàng,N,B-OBJ
651,kích_máy,V,O
651,hẹn_kích,N,O
651,lỡ,V,O
651,hàng,N,B-OBJ
651,máy_kích,V,O
651,không,R,O
652,máy,N,O
652,kích_hoạt_bảo_hành,V,O
652,điện_tử,N,O
652,ảnh_hưởng,N,B-OBJ
652,quyền_lợi,V,O
652,hàng,N,B-OBJ
653,đúng,A,O
653,mô_tả,N,O
653,đúng,A,O
653,tính_năng,N,B-OBJ
653,nổi_bật,N,O
653,chất_lượng,A,B-ADJ
653,sản_phẩm,N,B-OBJ
653,tốt,A,O
653,giao_hàng,N,B-OBJ
653,nguyên_đai,N,O
653,nguyên_kiện,N,O
653,dán,V,O
653,băng,N,O
653,dính,V,O
653,giao_hàng,N,B-OBJ
653,xác,N,O
653,đúng,A,O
653,chính,T,O
653,chủ,N,O
653,hàng,N,B-OBJ
654,chất_lượng,A,B-ADJ
654,sản_phẩm,N,B-OBJ
654,tuyet,V,O
654,voi,N,O
654,đúng,A,O
654,mô_tả,N,O
654,chuan_mo,N,O
654,tính_năng,N,B-OBJ
654,nổi_bật,N,O
654,tính_năng,N,B-OBJ
654,giao_hàng,N,B-OBJ
654,nhanh,A,B-ADJ
654,đóng,N,B-OBJ
654,cẩn_thận,M,O
655,hàng,N,B-OBJ
655,đóng_gói,N,B-OBJ
655,cẩn_thận,N,O
655,iphone,N,B-OBJ
655,uy_tín,A,B-ADJ
655,bàn,N,O
655,chất_lượng,A,B-ADJ
655,đúng,A,O
655,rẻ_phấn,N,O
655,khởi_hưởng,N,B-OBJ
655,khuyến_mãi,M,B-OBJ
656,tuyệt_vời,N,O
656,đẹp,A,O
656,quà,N,O
656,thị_chấm,N,O
656,tuyệt_vời,V,O
656,mặt,N,O
656,ngoknam,M,B-OBJ
657,hài_lòng,N,O
657,chất_lượng,A,B-ADJ
657,máy,N,O
657,đóng_gói,N,B-OBJ
657,kỹ,A,O
657,shopdunk,M,O
658,hồng,N,B-OBJ
658,đẹp,A,O
658,tuyệt_vời,V,O
658,mặt,N,O
658,shopdunk,M,B-OBJ
659,giao_hàng,N,B-OBJ
659,chuẩn,A,O
659,hàng_chính_hãng,N,B-OBJ
659,giao_hàng,N,B-OBJ
659,nhanh,A,B-ADJ
659,đóng_gói,N,B-OBJ
659,sản_phẩm,N,B-OBJ
659,cẩn_thận,M,B-OBJ
660,đóng_gói,N,B-OBJ
660,cẩn_thận,V,O
660,giao_hàng,N,B-OBJ
660,nhanh,A,B-ADJ
660,săn,V,O
660,giá,N,B-OBJ
660,tốt,A,O
660,ủng_hộ,M,O
661,máy,N,O
661,nguyên,R,O
661,tem_mới,N,O
661,kèm,V,O
661,bill,N,O
661,giao_hàng,N,B-OBJ
661,nội_giục,N,O
661,shopee,M,B-OBJ
662,đúng,A,O
662,mô_tả,N,O
662,chuẩn,N,O
662,giới_thiệu,V,O
662,tính_năng,N,B-OBJ
662,nổi_bật,V,O
662,tính_năng,N,B-OBJ
662,chất_lượng_sản_phẩm,V,O
662,tuyệt_vời,N,O
662,giao_hàng,N,B-OBJ
662,nhanh,A,B-ADJ
663,hàng,N,B-OBJ
663,chất_lượng,A,B-ADJ
663,giao,N,B-OBJ
663,nhanh,A,B-ADJ
663,nhân_shipper,N,O
663,nhiệt_tình,M,B-OBJ
664,đúng,A,O
664,mô_tả,N,O
664,dep,V,O
664,máy,N,O
664,xinh_mượt,V,O
664,xứng,N,O
664,giá,N,B-OBJ
664,hồng_nữ,N,O
664,tính,V,O
665,hàng,N,B-OBJ
665,chất_lượng,A,B-ADJ
665,sản_phẩm,N,B-OBJ
665,chuẩn,N,O
665,hàng_chính_hãng,N,B-OBJ
665,tốt,A,O
666,đúng,A,O
666,mô_tả,N,O
666,đúng,A,O
666,tính_năng,N,B-OBJ
666,nổi_bật,N,O
666,nguyên_tem_mới,V,O
666,chất_lượng,A,B-ADJ
666,sản_phẩm,N,B-OBJ
666,đẹp,A,O
666,giao,N,B-OBJ
666,nhanh,A,B-ADJ
666,hàng,N,B-OBJ
666,đẹp,A,O
666,chính_hãng,N,B-OBJ
667,săn,V,O
667,giá,N,B-OBJ
667,tốt,A,O
667,điện_thoại,N,B-OBJ
667,đẹp,A,O
667,pin,N,B-OBJ
667,trâu,N,O
667,giao_hàng,N,B-OBJ
667,nhanh,A,B-ADJ
668,sản_phẩm,N,B-OBJ
668,đóng_gói,N,B-OBJ
668,cẩn_thận,N,O
